9-Mar-15,348,348,339.05,343.55,342.9217144,174898,6966,59976322,63288,36.19,8.95,-4.45
5-Mar-15,351.5,351.5,344.1,347.9,346.8361718,132877,4859,46086550,27883,20.98,7.4,-3.6
4-Mar-15,350,358.55,349.45,351.15,353.259252,215763,6543,76220276,51690,23.96,9.1,1.15
3-Mar-15,349.4,350.6,344.1,348.95,347.6927238,141970,4565,49361936,36708,25.86,6.5,-0.45
2-Mar-15,358.75,362.7,346.6,349.4,357.7595879,537918,8365,192445322,395704,73.56,16.1,-9.35
28-Feb-15,356.65,360,352.45,357.2,356.5570651,157513,4905,56162373,31684,20.12,7.55,0.55
27-Feb-15,355.45,358,347.6,355.45,351.7899359,136287,5422,47944395,35628,26.14,10.4,0
26-Feb-15,351,352.8,346.2,349.45,349.7078261,150893,5517,52768463,29881,19.8,6.6,-1.55
25-Feb-15,349.7,350.5,345,347.8,347.8109908,113222,3379,39379856,27225,24.05,5.5,-1.9
24-Feb-15,346.5,349.75,341,343.15,343.590221,177442,6357,60967336,26971,15.2,8.75,-3.35
23-Feb-15,350,350.95,345,346.65,347.5581158,131238,5514,45612832,36179,27.57,5.95,-3.35
20-Feb-15,357,358.7,348.1,349.75,352.1543887,149862,5107,52774561,34105,22.76,10.6,-7.25
19-Feb-15,357,358.15,350.5,356.8,355.2176061,114188,3382,40561588,24343,21.32,7.65,-0.2
18-Feb-15,361,366.45,350.5,351.8,352.8318264,199086,10133,70243877,89016,44.71,15.95,-9.2
16-Feb-15,356,365,352.3,360.55,361.3391236,148524,5872,53667532,39155,26.36,12.7,4.55
13-Feb-15,354,356.4,349.5,355.1,353.1228628,332265,12779,117330368,163131,49.1,6.9,1.1
12-Feb-15,358,359.5,349.55,352.7,351.3804336,785948,11859,276166749,511418,65.07,9.95,-5.3
11-Feb-15,358,361,348.5,356.3,352.475641,400899,8605,141307132,222033,55.38,12.5,-1.7
10-Feb-15,354.15,362.25,352.65,356.95,355.7168707,165624,5218,58915251,41655,25.15,9.6,2.8
9-Feb-15,366,366,353.5,355.6,357.6896825,109881,3929,39303300,27868,25.36,12.5,-10.4
6-Feb-15,365,369.9,360.45,367.55,367.0782622,140911,4625,51725365,21529,15.28,9.45,2.55
5-Feb-15,370,372,360,363.4,366.3307536,244209,8375,89461267,38601,15.81,12,-6.6
4-Feb-15,373.25,377.1,364.95,367.85,369.518816,252153,10614,93175278,77413,30.7,12.15,-5.4
3-Feb-15,359.1,374.25,359.1,371.85,368.7496962,194216,6310,71617091,40039,20.62,15.15,12.75
2-Feb-15,373,373,357.5,359.55,361.3923445,264961,8383,95754877,96462,36.41,15.5,-13.45
30-Jan-15,380.15,380.15,366.5,372.75,371.2734429,168697,5443,62632716,24436,14.49,13.65,-7.4
29-Jan-15,373.1,378.15,363.25,375.15,369.8619735,237795,5805,87951328,62330,26.21,14.9,2.05
28-Jan-15,393.5,394.45,371.7,373.75,380.0653573,282233,7827,107266986,59161,20.96,22.75,-19.75
27-Jan-15,382.7,394.45,382.25,393.4,390.493411,263924,6770,103060583,45943,17.41,12.2,10.7
23-Jan-15,372,387.65,372,383.7,383.2467757,596027,13022,228425426,248108,41.63,15.65,11.7
22-Jan-15,370.5,373.35,361.65,369.95,368.4784273,190936,10894,70355797,47305,24.78,11.7,-0.55
21-Jan-15,353.25,370,353.25,369.05,366.1630382,353641,11854,129490263,153004,43.27,16.75,15.8
20-Jan-15,350.95,357.1,348.3,355,352.9767117,137537,4053,48547358,25942,18.86,8.8,4.05
19-Jan-15,344,352.4,343.5,350.25,348.4629076,232595,8403,81050730,136300,58.6,8.9,6.25
16-Jan-15,347.8,349.15,339.3,342.55,341.0731068,509050,7923,173623265,316086,62.09,9.85,-5.25
15-Jan-15,349,352.15,343.45,349.15,349.5699738,112635,2778,39373814,20216,17.95,8.7,0.15
14-Jan-15,347,348,344.7,346.35,345.9854407,127685,3126,44177151,43704,34.23,3.3,-0.65
13-Jan-15,351,352,344.5,346.5,348.2554485,63825,2038,22227404,11605,18.18,7.5,-4.5
12-Jan-15,353,355,347.25,349.55,349.3493576,163294,3625,57046654,64762,39.66,7.75,-3.45
9-Jan-15,363,364.9,353.85,356.4,357.6010707,334182,7221,119503841,137869,41.26,11.05,-6.6
8-Jan-15,360,362.85,355.25,361.15,360.5803389,120807,4140,43560629,65069,53.86,7.6,1.15
7-Jan-15,354.5,358,350.5,355.2,355.3482338,249321,7501,88595777,99548,39.93,7.5,0.7
6-Jan-15,357.2,357.2,348.6,354.4,354.2274623,788711,15433,279383096,644212,81.68,8.6,-2.8
5-Jan-15,366,366.1,355.25,357.2,358.5786462,220335,5399,79007426,78552,35.65,10.85,-8.8
2-Jan-15,364,367,362.1,364.85,364.6161439,211647,5438,77169913,65524,30.96,4.9,0.85
1-Jan-15,358,364.6,351.9,362.95,359.2162643,195742,5146,70313710,80066,40.9,12.7,4.95
31-Dec-14,348.6,353.95,348.6,352.85,352.5192644,157700,4528,55592288,78432,49.73,5.35,4.25
30-Dec-14,353,353.55,347.3,349.65,350.0031948,72306,1990,25307331,10736,14.85,6.25,-3.35
29-Dec-14,353,359.35,350.2,351.6,355.0298067,101219,2623,35935762,16698,16.5,9.15,-1.4
26-Dec-14,356.1,356.55,349.65,354.45,353.166602,159680,2773,56393643,68699,43.02,6.9,-1.65
24-Dec-14,357.1,357.1,351,354.2,354.13437,350361,7186,124074872,189314,54.03,6.1,-2.9
23-Dec-14,350,356.55,349.85,355.15,354.6978874,224178,6192,79515463,113196,50.49,6.7,5.15
22-Dec-14,343.1,350.75,343.1,349.25,348.289489,252241,8524,87852889,110020,43.62,7.65,6.15
19-Dec-14,348.5,348.5,336.85,342.85,342.0229167,664188,6321,227167517,389086,58.58,11.65,-5.65
18-Dec-14,344,349.2,343.7,348.2,347.2453948,184087,3987,63923363,60502,32.87,5.5,4.2
17-Dec-14,346.6,349.45,340.65,343.15,344.5453271,504356,10394,173773503,284433,56.4,8.8,-3.45
16-Dec-14,346.5,351.85,341.1,350.1,347.6154887,309065,6189,107435781,116993,37.85,10.75,3.6
15-Dec-14,344.3,351.4,341.45,350.05,348.0554733,178320,3846,62065252,64150,35.97,9.95,5.75
12-Dec-14,345,351.35,345,347.8,348.8446482,351100,5415,122479356,165523,47.14,6.35,2.8
11-Dec-14,351.2,357.3,342.35,343.7,349.4448485,216123,7309,75523069,60745,28.11,14.95,-7.5
10-Dec-14,360,362,349.3,353.5,354.8476133,285399,8327,101273154,62883,22.03,12.7,-6.5
9-Dec-14,369,371.95,353,354.25,360.3667374,392218,10579,141342321,149422,38.1,18.95,-14.75
8-Dec-14,367,374.5,366.95,369.95,370.8666449,239406,5636,88787700,45932,19.19,7.55,2.95
5-Dec-14,371,375.75,365.15,367.7,371.4114796,221768,4956,82367181,83783,37.78,10.6,-3.3
4-Dec-14,378,382.35,368.8,369.85,372.3995184,243358,7103,90626402,111644,45.88,13.55,-8.15
3-Dec-14,385,386.2,376.55,377.7,380.7845054,268842,6229,102370868,115224,42.86,9.65,-7.3
2-Dec-14,376.55,385.75,376.55,384.3,381.5790631,2622742,5467,1000783435,2544994,97.04,9.2,7.75
1-Dec-14,383,385.6,376.45,377.65,381.1989044,85252,3741,32497969,27128,31.82,9.15,-5.35
28-Nov-14,390,390.5,378.65,381.95,382.7779049,312983,10109,119802977,100083,31.98,11.85,-8.05
27-Nov-14,392,394,384,385.85,387.045297,162726,5242,62982333,43404,26.67,10,-6.15
26-Nov-14,404.7,404.7,391.6,393.35,395.5668289,126158,4065,49903920,37420,29.66,13.1,-11.35
25-Nov-14,406,408.2,398.6,403.15,403.43583,302361,8232,121983261,118288,39.12,9.6,-2.85
24-Nov-14,402.7,403.85,396.6,398.65,399.8883495,82803,2618,33111955,22047,26.63,7.25,-4.05
21-Nov-14,398.1,402.25,395,400.75,399.5107209,123451,3819,49319998,31650,25.64,7.25,2.65
20-Nov-14,402,405,393.95,397.55,398.6740223,207867,6629,82871173,60274,29,11.05,-4.45
19-Nov-14,400.1,407.7,395.15,402,401.6274327,232562,7480,93403279,56795,24.42,12.55,1.9
18-Nov-14,391.55,403.7,391.5,398.45,400.1437431,477588,9323,191103850,241104,50.48,12.2,6.9
17-Nov-14,388.7,394.6,385.3,392.3,391.4399276,92763,2843,36311142,26608,28.68,9.3,3.6
14-Nov-14,389,394,387,388.25,390.2311576,129323,4086,50465864,36689,28.37,7,-0.75
13-Nov-14,389.95,390.8,378.15,389.8,386.5845546,997219,6327,385509463,829061,83.14,12.65,-0.15
12-Nov-14,385,388.8,383.5,387.15,386.3091815,110799,3508,42802671,33948,30.64,5.3,2.15
11-Nov-14,393.85,393.85,383.25,384.7,386.4919714,168274,4356,65036550,59268,35.22,10.6,-9.15
10-Nov-14,391,394.5,386,390.3,390.2698681,152493,4506,59513423,36749,24.1,8.5,-0.7
7-Nov-14,385,392,379.05,390.5,385.48757,284997,8596,109862801,40630,14.26,12.95,5.5
5-Nov-14,400,400,382.8,385.3,388.4801237,476673,14611,185177986,210781,44.22,17.2,-14.7
3-Nov-14,401,403.6,394.1,396,397.1774716,261501,9470,103862306,79368,30.35,9.5,-5
31-Oct-14,413,414.95,396.1,398.3,401.8434029,559940,15268,225008195,185781,33.18,18.85,-14.7
30-Oct-14,405,409.7,401.4,407.5,405.6515363,195854,5099,79448476,77957,39.8,8.3,2.5
29-Oct-14,408.75,410.95,403.25,405.15,406.2210611,83063,3281,33741940,26558,31.97,7.7,-3.6
28-Oct-14,415.8,415.8,400.6,408.45,406.3518574,309975,6231,125958917,116443,37.57,15.2,-7.35
27-Oct-14,410,417,410,413.2,413.6631052,211618,4704,87538559,89557,42.32,7,3.2
23-Oct-14,412,412,408.1,410.85,410.480746,45627,1471,18729005,18753,41.1,3.9,-1.15
22-Oct-14,411.8,414.7,407.2,409.4,412.3067053,81368,2517,33548572,30376,37.33,7.5,-2.4
21-Oct-14,402.4,414.9,402.4,410.85,411.294452,216942,6491,89227041,138085,63.65,12.5,8.45
20-Oct-14,397,403.15,397,401.7,401.3212842,450072,9005,180623473,148613,33.02,6.15,4.7
17-Oct-14,393.9,399.9,390.25,396.2,396.4098451,182852,4874,72484333,62601,34.24,9.65,2.3
16-Oct-14,398,401.65,384.1,388.15,394.8011671,278646,4742,110009766,135154,48.5,17.55,-9.85
14-Oct-14,393,400.45,393,398.45,397.0155036,100364,3824,39846064,13554,13.5,7.45,5.45
13-Oct-14,393,393.5,380,391.7,387.6986605,92351,3964,35804359,28175,30.51,13.5,-1.3
10-Oct-14,403.9,403.9,390.55,392.3,395.7722065,127181,6383,50334705,39666,31.19,13.35,-11.6
9-Oct-14,401.5,407.25,401,404.25,405.1424222,218421,6287,88491613,119100,54.53,6.25,2.75
8-Oct-14,402,406.3,397.3,399.6,400.3137442,127588,3577,51075230,28736,22.52,9,-2.4
7-Oct-14,403,405.35,399.85,403.45,403.4484796,216322,5706,87274782,123417,57.05,5.5,0.45
1-Oct-14,403.85,407.1,401.6,403.15,403.3278692,306302,9015,123540133,203548,66.45,5.5,-0.7
30-Sep-14,406,408.8,401,404.25,403.4912782,324303,12014,130853432,176996,54.58,7.8,-1.75
29-Sep-14,406,406,399.85,403.05,402.9752499,280645,8659,113092989,159265,56.75,6.15,-2.95
26-Sep-14,407,408.5,402,405.05,405.0663135,466089,8640,188796953,330822,70.98,6.5,-1.95
25-Sep-14,404,417.85,399.5,406.8,408.0072807,204102,6492,83275102,60419,29.6,18.35,2.8
24-Sep-14,406,408.2,395.55,403.85,401.3054531,178358,3441,71576038,76565,42.93,12.65,-2.15
23-Sep-14,415,415,405.2,406.55,410.1213695,155385,3982,63726709,59601,38.36,9.8,-8.45
22-Sep-14,415,417.9,409.8,415.1,415.2989428,263435,4836,109404277,107777,40.91,8.1,0.1
19-Sep-14,415,419.9,409,414.85,414.5623763,150081,4290,62217936,52625,35.06,10.9,-0.15
18-Sep-14,414.05,418.8,411.8,415.8,415.996582,148919,6520,61949795,63755,42.81,7,1.75
17-Sep-14,415,418.05,412.25,414.05,415.0189135,181352,8597,75264510,84616,46.66,5.8,-0.95
16-Sep-14,413.7,417.2,410,412.6,413.3911524,253175,11177,104660305,111959,44.22,7.2,-1.1
15-Sep-14,412.6,413.95,408.4,411.45,411.2411045,360773,11553,148364687,199193,55.21,5.55,-1.15
12-Sep-14,409.85,415.15,407.15,413.15,410.5748672,501695,11398,205983358,296607,59.12,8,3.3
11-Sep-14,408,413.7,402.4,405.65,406.6248126,606297,8927,246535404,407775,67.26,11.3,-2.35
10-Sep-14,407,411.6,403.6,407.8,409.4727078,477902,5759,195687826,237871,49.77,8,0.8
9-Sep-14,402.8,410.8,399.95,406.05,406.9639375,367889,7435,149717556,182312,49.56,10.85,3.25
8-Sep-14,405,407.45,401.65,403.2,403.4953451,608392,8942,245483340,208686,34.3,5.8,-1.8
5-Sep-14,404.05,407.85,396,400.55,400.7434668,339422,9879,136021149,149916,44.17,11.85,-3.5
4-Sep-14,406,408,399,405.35,400.6217904,629836,15811,252326026,420162,66.71,9,-0.65
3-Sep-14,392,408.25,391.5,403.15,404.253455,758387,16698,306580565,265186,34.97,16.75,11.15
2-Sep-14,378,394.05,377.05,391.9,389.4855596,434025,20326,169046470,130652,30.1,17,13.9
1-Sep-14,371.5,378,370.4,375.95,375.9157296,343086,10871,128971424,224786,65.52,7.6,4.45
28-Aug-14,369.5,372.8,368.45,369.7,369.8394519,169376,2465,62641927,109973,64.93,4.35,0.2
27-Aug-14,368.5,373.55,367,369,369.1723285,277499,5455,102444952,187042,67.4,6.55,0.5
26-Aug-14,369,375.5,365.8,368,370.4569531,90773,2878,33627489,24298,26.77,9.7,-1
25-Aug-14,365,370.2,365,369.1,368.6395735,302758,3692,111608580,196445,64.89,5.2,4.1
22-Aug-14,371.35,372.15,364.2,365.2,366.345141,366230,7156,134166581,209501,57.2,7.95,-6.15
21-Aug-14,372.6,375,368.5,371.1,371.2086111,404317,4948,150085952,279987,69.25,6.5,-1.5
20-Aug-14,380,385.7,373.55,374.05,377.6973456,249813,5933,94353707,80164,32.09,12.15,-5.95
19-Aug-14,375.95,384,375.6,376.9,378.9012386,1062136,5950,402444646,903857,85.1,8.4,0.95
18-Aug-14,365,376.65,363.85,376.35,372.7235104,204033,5224,76047896,77349,37.91,12.8,11.35
14-Aug-14,367.5,369.75,363.45,365.55,365.973325,379381,5964,138843326,256545,67.62,6.3,-1.95
13-Aug-14,371,377.9,365.55,368.3,370.085468,157205,4654,58179286,49482,31.48,12.35,-2.7
12-Aug-14,377,378,368.9,369.9,370.5263291,122203,3250,45279429,48255,39.49,9.1,-7.1
11-Aug-14,375.3,378.9,372.95,376.2,375.8265343,151713,3852,57017771,32006,21.1,5.95,0.9
8-Aug-14,365,375,361.7,373.7,369.5357438,261668,7133,96695679,50720,19.38,13.3,8.7
7-Aug-14,369,370.9,363.5,366.05,367.7145906,334078,4607,122845355,189001,56.57,7.4,-2.95
6-Aug-14,375,377.3,365.5,367.45,369.387137,187577,5861,69288531,43220,23.04,11.8,-7.55
5-Aug-14,377.55,380,373.55,374.5,375.2714999,121175,3273,45473524,33727,27.83,6.45,-3.05
4-Aug-14,383,386.7,373.55,376.85,377.7003168,228231,6533,86202921,48197,21.12,13.15,-6.15
1-Aug-14,372,386.8,370,379.55,381.6699853,426384,13270,162737975,70148,16.45,16.8,7.55
31-Jul-14,373.4,375.05,370.35,372.6,372.9095375,322819,9852,120382284,133364,41.31,4.7,-0.8
30-Jul-14,359.8,373.9,358.5,373,370.5657148,711111,19540,263513356,184800,25.99,15.4,13.2
28-Jul-14,356.2,356.7,351,354.35,353.6823053,186525,4560,65970592,60424,32.39,5.7,-1.85
25-Jul-14,356,357.65,351.5,354.65,354.9729808,165734,7127,58831092,57159,34.49,6.15,-1.35
24-Jul-14,355,355.85,351.05,354.5,353.6818984,250442,7627,88576802,93928,37.5,4.8,-0.5
23-Jul-14,355,356.5,350,354.25,353.308556,219354,10851,77499645,49387,22.51,6.5,-0.75
22-Jul-14,339,356.1,339,353.25,351.5292029,571913,17742,201044121,154766,27.06,17.1,14.25
21-Jul-14,336.7,340.55,334.55,337.05,337.8652467,143336,4692,48428253,39247,27.38,6,0.35
18-Jul-14,337,339.15,334.2,336.2,336.5530849,107394,3320,36143782,25414,23.66,4.95,-0.8
17-Jul-14,336,339.65,335,336.5,337.6616112,64089,2136,21640395,13538,21.12,4.65,0.5
16-Jul-14,333.5,338,330,336.25,333.8810649,114037,3839,38074795,29339,25.73,8,2.75
15-Jul-14,332,335,330,334.1,333.0057975,89867,2567,29926232,23704,26.38,5,2.1
14-Jul-14,335,336,326.75,332.05,330.1388662,172713,4953,57019274,53822,31.16,9.25,-2.95
11-Jul-14,335,337,330.65,335.4,333.5627645,198982,5113,66372986,82054,41.24,6.35,0.4
10-Jul-14,345,345.55,329.4,334.65,335.3468149,405689,9174,136046514,194213,47.87,16.15,-10.35
9-Jul-14,341,344.3,338.25,340.05,340.3308761,684096,6999,232818991,556861,81.4,6.05,-0.95
8-Jul-14,344,347,337.6,339.65,342.4631514,137305,3630,47021903,32606,23.75,9.4,-4.35
7-Jul-14,340,347,339.75,344.6,344.7351106,349074,12205,120338064,158369,45.37,7.25,4.6
4-Jul-14,341.5,345.2,337.5,338.5,339.9646731,1346567,7507,457785210,1094775,81.3,7.7,-3
3-Jul-14,339,341,336,337.35,337.3162035,380856,1853,128468900,315849,82.93,5,-1.65
2-Jul-14,336.15,339.85,336,338.5,338.463936,1144591,5054,387402775,1062997,92.87,3.85,2.35
1-Jul-14,337,341.45,334.8,335.4,338.1032389,144955,3947,49009755,44314,30.57,6.65,-1.6
30-Jun-14,332.5,338.1,332.5,336.9,335.6238827,196795,4152,66049102,53266,27.07,5.6,4.4
27-Jun-14,338.65,339.3,329.5,331.6,331.3824968,342348,7447,113448135,141169,41.24,9.8,-7.05
26-Jun-14,337,340.7,335.45,338.65,338.2099779,263842,3960,89233997,146552,55.55,5.25,1.65
25-Jun-14,340,340,332.1,336.35,333.839641,1000443,8284,333987532,836692,83.63,7.9,-3.65
24-Jun-14,342.45,345.25,339.3,340.95,341.6501579,220045,3397,75178409,131741,59.87,5.95,-1.5
23-Jun-14,339.35,342.6,338,340.9,340.6358756,128338,3304,43716527,28218,21.99,4.6,1.55
20-Jun-14,339,339.75,334.05,338.3,337.8101174,241623,3728,81622694,126398,52.31,5.7,-0.7
19-Jun-14,342,344.85,336.1,337.5,341.4624073,183174,4718,62547035,64947,35.46,8.75,-4.5
18-Jun-14,340,344.7,336,339.65,340.9499778,220602,6431,75214247,37881,17.17,8.7,-0.35
17-Jun-14,333,340.15,333,339.25,338.6189333,339350,5364,114910335,43287,12.76,7.15,6.25
16-Jun-14,333,335.35,328.1,333.25,332.5866412,181842,5301,60478220,27481,15.11,7.25,0.25
13-Jun-14,343.9,343.9,329.35,333,334.2682098,388938,10287,130009609,106878,27.48,14.55,-10.9
12-Jun-14,351.4,352.15,339.7,341.55,343.2815513,404896,11098,138993327,128407,31.71,12.45,-9.85
11-Jun-14,365,365,350.1,354.2,357.6733977,363142,8994,129886233,65752,18.11,14.9,-10.8
10-Jun-14,362.5,367,356.6,361.15,361.6874976,690833,14318,249865659,164122,23.76,10.4,-1.35
9-Jun-14,356.8,363.45,353.45,356.45,358.146125,605728,11860,216939136,250804,41.41,10,-0.35
6-Jun-14,358,366.75,351.4,355.8,355.3719311,794139,14669,282214710,445382,56.08,15.35,-2.2
5-Jun-14,355,360.2,351.4,355.95,355.8781262,384250,8144,136746170,72423,18.85,8.8,0.95
4-Jun-14,360,361,351.3,353.45,355.5288943,214973,6558,76429113,53595,24.93,9.7,-6.55
3-Jun-14,365,366.25,355.55,359.15,360.5838519,315431,10437,113739325,57174,18.13,10.7,-5.85
2-Jun-14,346,364.8,341.65,361.3,355.6424658,526372,11706,187200236,163674,31.09,23.15,15.3
30-May-14,340,346.5,338,344,344.1568954,196545,4003,67642317,61811,31.45,8.5,4
29-May-14,345,349,335.5,338.1,343.3840263,368493,9305,126534610,90103,24.45,13.5,-6.9
28-May-14,336.4,344.05,334.8,341.75,340.1010528,339941,11534,115614292,103263,30.38,9.25,5.35
27-May-14,340,340,333.5,335.7,335.6305763,143889,4777,48293548,32243,22.41,6.5,-4.3
26-May-14,346.2,348.8,336,338.2,341.3278963,235114,7114,80250967,61469,26.14,12.8,-8
23-May-14,333.4,347.5,333,342.4,343.3688738,352153,9276,120918379,75608,21.47,14.5,9
22-May-14,338.55,340,331.45,332.4,334.4582427,264912,8269,88602002,87685,33.1,8.55,-6.15
21-May-14,349.45,350,337.1,340.7,343.2476378,336661,8103,115558093,101022,30.01,12.9,-8.75
20-May-14,339,349.85,339,347.75,344.8261452,753537,13784,259839259,272843,36.21,10.85,8.75
19-May-14,335,344,332,338.3,340.155453,337221,6069,114707562,158836,47.1,12,3.3
16-May-14,325,344.15,325,332.25,336.24238,830976,17168,279409348,174243,20.97,19.15,7.25
15-May-14,325,325.75,318.7,321.55,321.8659583,125267,4214,40319183,30575,24.41,7.05,-3.45
14-May-14,324.7,325.05,320.6,323.45,323.0044341,134413,6333,43415995,34087,25.36,4.45,-1.25
13-May-14,320,325.5,315.15,319.9,320.3530082,247354,8023,79240598,59895,24.21,10.35,-0.1
12-May-14,313,319.8,310.9,317.75,316.4737566,204909,7666,64848321,51635,25.2,8.9,4.75
9-May-14,308.5,313.8,304,310.05,310.9119766,259999,7141,80836803,76586,29.46,9.8,1.55
8-May-14,311,315.3,307.15,307.9,310.4628757,233715,7036,72559831,80645,34.51,8.15,-3.1
7-May-14,313,316.1,305.7,310.95,309.4827238,259432,9272,80289722,91078,35.11,10.4,-2.05
6-May-14,320.05,323,313.6,315.25,316.9588868,134604,5064,42663934,37704,28.01,9.4,-4.8
5-May-14,327,327.45,319.15,320.75,322.5048999,115207,3862,37154822,26284,22.81,8.3,-6.25
2-May-14,328,331,322.15,325.7,326.972646,201945,9451,66030491,57821,28.63,8.85,-2.3
30-Apr-14,340,342.8,323.8,327.65,333.4654774,345860,10782,115332370,52656,15.22,19,-12.35
29-Apr-14,339.6,341.2,330.9,335.15,336.9514898,430239,13602,144969672,55981,13.01,10.3,-4.45
28-Apr-14,341.45,343.35,334.95,337.9,337.9551471,89002,3270,30078684,12324,13.85,8.4,-3.55
25-Apr-14,339.15,345.4,337.15,341.05,342.6510421,175600,6484,60169523,45336,25.82,8.25,1.9
23-Apr-14,337,341.35,335.05,339.1,339.113057,154170,5433,52281060,40507,26.27,6.3,2.1
22-Apr-14,334.9,337.7,332,335.3,335.0205584,112314,4923,37627499,27483,24.47,5.7,0.4
21-Apr-14,325.5,335.75,325,334.85,330.8409084,166929,5246,55226942,61328,36.74,10.75,9.35
17-Apr-14,324.55,326.75,321.3,325.1,324.1691875,118017,3574,38257475,15781,13.37,5.45,0.55
16-Apr-14,326,330,321.5,323.3,326.045868,155664,6561,50753604,38958,25.03,8.5,-2.7
15-Apr-14,322,329.9,321.3,324.65,326.6115311,154903,5451,50593106,41968,27.09,8.6,2.65
11-Apr-14,318,323,316.5,321.9,321.21385,134440,5748,43183990,35413,26.34,6.5,3.9
10-Apr-14,319.25,324.65,317,319.65,321.5577511,146309,5083,47046793,40980,28.01,7.65,0.4
9-Apr-14,318.6,321.5,317,320.2,318.8093462,76416,3125,24362135,22953,15.02,4.5,1.6
7-Apr-14,312,326,312,317.7,316.8186278,49732,2426,15756024,8919,8.97,14,5.7
4-Apr-14,322,322,315.4,316.25,317.2987639,127251,3261,40376585,35839,28.16,6.6,-5.75
3-Apr-14,327,327.8,320.1,321.85,322.7039378,236528,5399,76328517,96204,40.67,7.7,-5.15
2-Apr-14,318.25,328.5,318.25,326.1,325.1344825,298195,6678,96953477,84364,28.29,10.25,7.85
1-Apr-14,318,321.2,312.1,315.55,315.8888207,145027,4657,45812408,49849,34.37,9.1,-2.45
31-Mar-14,318,327,316.3,318.9,322.1089838,337665,7129,108764930,129552,38.37,10.7,0.9
28-Mar-14,311,319,309.7,317.5,314.1654853,342683,7362,107659171,108559,31.68,9.3,6.5
27-Mar-14,300.35,315.6,299.8,310.7,308.9202979,861069,14028,266001692,346135,40.2,15.8,10.35
26-Mar-14,296.25,299.45,295,298.75,297.0170382,286533,4496,85105183,162028,56.55,4.45,2.5
25-Mar-14,294.5,297,289.8,295.15,293.0683149,233258,4012,68360529,94999,40.73,7.2,0.65
24-Mar-14,295,297.6,292.5,294.05,294.2104878,153168,5267,45063632,46861,30.59,5.1,-0.95
22-Mar-14,293,294.95,293,293.65,294.0237273,20272,412,5960449,9853,48.6,1.95,0.65
21-Mar-14,300,300,291.65,292.35,293.9399459,257118,4530,75577251,83992,32.67,8.35,-7.65
20-Mar-14,300.4,304.1,294,295.35,299.8209387,152674,3381,45774862,35632,23.34,10.1,-5.05
19-Mar-14,296.3,301.8,295.65,299.3,299.5296723,168878,4274,50583972,57947,34.31,6.15,3
18-Mar-14,296,299.05,294,295.3,296.1307438,106376,2199,31501204,24957,23.46,5.05,-0.7
14-Mar-14,302,302.5,290.6,295.1,294.978097,251792,5704,74273125,77836,30.91,11.9,-6.9
13-Mar-14,300.2,303.9,298.1,300.9,301.7706972,88756,2130,26783960,22372,25.21,5.8,0.7
12-Mar-14,305,307,298.25,299.8,300.818779,293062,5981,88158553,86159,29.4,8.75,-5.2
11-Mar-14,305,306.4,299,302.85,302.5945945,198241,4301,59986655,44047,22.22,7.4,-2.15
